Number of measurement points: 1951
Sample Rate (Hz): 10
Low limit Ch0 (V): -10
Upper limit Ch0 (V): 10
Low limit Ch1 (V): -10
Upper limit Ch1 (V): 10

Index	Time[s]	Ch0[V]	Ch1[V]
0	0	-0.0401208174880594	-0.47299013636075
1	0.1	-0.0182196912355721	-0.471701834816486
2	0.2	-0.0182196912355721	-0.47299013636075
3	0.3	-0.0182196912355721	-0.47299013636075
4	0.4	-0.0182196912355721	-0.471701834816486
5	0.5	-0.0182196912355721	-0.47299013636075
6	0.6	-0.0182196912355721	-0.47299013636075
7	0.7	-0.0182196912355721	-0.47299013636075
8	0.8	-0.0182196912355721	-0.47299013636075
9	0.9	-0.0182196912355721	-0.47299013636075
10	1	-0.0182196912355721	-0.471701834816486
11	1.1	-0.0182196912355721	-0.47299013636075
12	1.2	-0.0182196912355721	-0.471701834816486
13	1.3	-0.0169313896913081	-0.471701834816486
14	1.4	-0.0169313896913081	-0.47299013636075
15	1.5	-0.0169313896913081	-0.47299013636075
16	1.6	-0.0182196912355721	-0.47299013636075
17	1.7	-0.0195079927798361	-0.47299013636075
18	1.8	-0.0169313896913081	-0.471701834816486
19	1.9	-0.0169313896913081	-0.471701834816486
20	2	-0.0182196912355721	-0.471701834816486
21	2.1	-0.0169313896913081	-0.470413533272222
22	2.2	-0.0182196912355721	-0.469125231727958
23	2.3	-0.0195079927798361	-0.469125231727958
24	2.4	-0.0182196912355721	-0.467836930183694
25	2.5	-0.0182196912355721	-0.467836930183694
26	2.6	-0.0182196912355721	-0.467836930183694
27	2.7	-0.0195079927798361	-0.46654862863943
28	2.8	-0.0182196912355721	-0.467836930183694
29	2.9	-0.0207962943241	-0.46654862863943
30	3	-0.0182196912355721	-0.465260327095166
31	3.1	-0.0182196912355721	-0.465260327095166
32	3.2	-0.0182196912355721	-0.463972025550902
33	3.3	-0.0195079927798361	-0.463972025550902
34	3.4	-0.0195079927798361	-0.463972025550902
35	3.5	-0.0195079927798361	-0.462683724006638
36	3.6	-0.0195079927798361	-0.461395422462374
37	3.7	-0.0182196912355721	-0.461395422462374
38	3.8	-0.0195079927798361	-0.46010712091811
39	3.9	-0.0169313896913081	-0.46010712091811
40	4	-0.0169313896913081	-0.458818819373846
41	4.1	-0.0169313896913081	-0.458818819373846
42	4.2	-0.0169313896913081	-0.457530517829582
43	4.3	-0.0182196912355721	-0.457530517829582
44	4.4	-0.0195079927798361	-0.457530517829582
45	4.5	-0.0182196912355721	-0.456242216285318
46	4.6	-0.0195079927798361	-0.456242216285318
47	4.7	-0.0195079927798361	-0.454953914741054
48	4.8	-0.0195079927798361	-0.454953914741054
49	4.9	-0.0195079927798361	-0.454953914741054
