Number of measurement points: 457
Sample Rate (Hz): 10
Low limit Ch0 (V): -10
Upper limit Ch0 (V): 10
Low limit Ch1 (V): -10
Upper limit Ch1 (V): 10

Index	Time[s]	Ch0[V]	Ch1[V]
0	0	-1.04370772046968	-0.387962234439328
1	0.1	-1.04113111738116	-0.386673932895064
2	0.2	-1.04241941892542	-0.387962234439328
3	0.3	-1.03984281583689	-0.382809028262272
4	0.4	-1.03984281583689	-0.381520726718009
5	0.5	-1.03855451429263	-0.382809028262272
6	0.6	-1.04241941892542	-0.3853856313508
7	0.7	-1.04113111738116	-0.384097329806536
8	0.8	-1.04241941892542	-0.382809028262272
9	0.9	-1.04113111738116	-0.378944123629481
10	1	-1.04241941892542	-0.377655822085217
11	1.1	-1.03984281583689	-0.380232425173745
12	1.2	-1.04241941892542	-0.378944123629481
13	1.3	-1.04241941892542	-0.378944123629481
14	1.4	-1.04113111738116	-0.372502615908161
15	1.5	-1.04241941892542	-0.375079218996689
16	1.6	-1.03984281583689	-0.377655822085217
17	1.7	-1.04113111738116	-0.372502615908161
18	1.8	-1.04241941892542	-0.369926012819633
19	1.9	-1.03984281583689	-0.355754695832729
20	2	-1.04370772046968	-0.33643017266877
21	2.1	-1.04113111738116	-0.331276966491714
22	2.2	-1.04241941892542	-0.320970554137602
23	2.3	-1.04113111738116	-0.310664141783491
24	2.4	-1.03984281583689	-0.305510935606435
25	2.5	-1.04241941892542	-0.311952443327755
26	2.6	-1.03726621274836	-0.32354715722613
27	2.7	-1.03340130811557	-0.322258855681866
28	2.8	-1.02953640348278	-0.301646030973643
29	2.9	-1.0218065942172	-0.2745916985441
30	3	-1.0179416895844	-0.248825667658821
31	3.1	-1.01278848340735	-0.210176621330902
32	3.2	-1.00892357877456	-0.201158510521054
33	3.3	-1.0037703725975	-0.202446812065318
34	3.4	-0.997328864876181	-0.210176621330902
35	3.5	-0.990887357154861	-0.21275322441943
36	3.6	-0.984445849433541	-0.21275322441943
37	3.7	-0.979292643256485	-0.208888319786638
38	3.8	-0.971562833990902	-0.223059636773542
39	3.9	-0.965121326269582	-0.242384159937501
