Number of measurement points: 462
Sample Rate (Hz): 10
Low limit Ch0 (V): -10
Upper limit Ch0 (V): 10
Low limit Ch1 (V): -10
Upper limit Ch1 (V): 10

Index	Time[s]	Ch0[V]	Ch1[V]
0	0	-1.03855451429263	-0.0736166576389223
1	0.1	-1.03726621274836	-0.0749049591831863
2	0.2	-1.0359779112041	-0.0761932607274503
3	0.3	-1.03726621274836	-0.0800581653602421
4	0.4	-1.03726621274836	-0.0942294823471457
5	0.5	-1.03726621274836	-0.121283814776689
6	0.6	-1.0359779112041	-0.122572116320953
7	0.7	-1.03726621274836	-0.119995513232425
8	0.8	-1.03468960965984	-0.112265703966841
9	0.9	-1.03726621274836	-0.110977402422577
10	1	-1.0359779112041	-0.108400799334049
11	1.1	-1.03984281583689	-0.112265703966841
12	1.2	-1.03855451429263	-0.105824196245521
13	1.3	-1.03855451429263	-0.104535894701257
14	1.4	-1.03855451429263	-0.107112497789785
15	1.5	-1.03340130811557	-0.103247593156993
16	1.6	-1.02953640348278	-0.0993826885242015
17	1.7	-1.0218065942172	-0.100670990068465
18	1.8	-1.0179416895844	-0.107112497789785
19	1.9	-1.01021188031882	-0.103247593156993
20	2	-1.00505867414176	-0.104535894701257
21	2.1	-0.996040563331917	-0.104535894701257
22	2.2	-0.990887357154861	-0.108400799334049
23	2.3	-0.981869246345013	-0.104535894701257
24	2.4	-0.976716040167958	-0.107112497789785
25	2.5	-0.968986230902374	-0.109689100878313
26	2.6	-0.965121326269582	-0.108400799334049
27	2.7	-0.957391517003998	-0.104535894701257
28	2.8	-0.952238310826942	-0.108400799334049
29	2.9	-0.945796803105623	-0.113554005511105
30	3	-0.939355295384303	-0.109689100878313
31	3.1	-0.930337184574455	-0.114842307055369
32	3.2	-0.926472279941663	-0.123860417865217
33	3.3	-0.914877566043288	-0.121283814776689
34	3.4	-0.91230096295476	-0.119995513232425
35	3.5	-0.904571153689176	-0.122572116320953
36	3.6	-0.896841344423592	-0.127725322498009
37	3.7	-0.890399836702272	-0.122572116320953
38	3.8	-0.882670027436689	-0.121283814776689
39	3.9	-0.877516821259633	-0.127725322498009
40	4	-0.869787011994049	-0.122572116320953
41	4.1	-0.862057202728465	-0.110977402422577
42	4.2	-0.858192298095673	-0.0903645777143538
43	4.3	-0.851750790374354	-0.0877879746258259
44	4.4	-0.84402098110877	-0.0864996730815619
45	4.5	-0.83757947338745	-0.083923069993034
46	4.6	-0.833714568754658	-0.083923069993034
47	4.7	-0.827273061033338	-0.0813464669045061
48	4.8	-0.823408156400546	-0.0813464669045061
49	4.9	-0.819543251767755	-0.0800581653602421
50	5	-0.818254950223491	-0.08263476844877
51	5.1	-0.816966648679227	-0.0903645777143538
52	5.2	-0.813101744046435	-0.110977402422577
53	5.3	-0.807948537869379	-0.114842307055369
54	5.4	-0.806660236325115	-0.107112497789785
55	5.5	-0.800218728603795	-0.104535894701257
56	5.6	-0.798930427059531	-0.104535894701257
57	5.7	-0.793777220882475	-0.104535894701257
58	5.8	-0.789912316249683	-0.101959291612729
59	5.9	-0.783470808528364	-0.103247593156993
60	6	-0.780894205439836	-0.0993826885242015
61	6.1	-0.774452697718516	-0.0993826885242015
62	6.2	-0.773164396174252	-0.0993826885242015
63	6.3	-0.768011189997196	-0.0993826885242015
64	6.4	-0.761569682275876	-0.0993826885242015
65	6.5	-0.760281380731612	-0.0993826885242015
66	6.6	-0.752551571466029	-0.0968060854356736
67	6.7	-0.747398365288973	-0.0955177838914096
68	6.8	-0.744821762200445	-0.0980943869799376
69	6.9	-0.737091952934861	-0.0955177838914096
70	7	-0.733227048302069	-0.0942294823471457
71	7.1	-0.72678554058075	-0.0929411808028817
72	7.2	-0.72034403285943	-0.0916528792586178
73	7.3	-0.716479128226638	-0.0968060854356736
74	7.4	-0.710037620505318	-0.0929411808028817
75	7.5	-0.703596112783998	-0.0916528792586178
76	7.6	-0.70101950969547	-0.0916528792586178
77	7.7	-0.693289700429887	-0.0955177838914096
78	7.8	-0.690713097341359	-0.0955177838914096
79	7.9	-0.682983288075775	-0.0955177838914096
80	8	-0.677830081898719	-0.0968060854356736
81	8.1	-0.673965177265927	-0.0980943869799376
82	8.2	-0.667523669544607	-0.0955177838914096
83	8.3	-0.664947066456079	-0.0929411808028817
84	8.4	-0.65850555873476	-0.0890762761700898
85	8.5	-0.654640654101968	-0.0903645777143538
86	8.6	-0.648199146380648	-0.0877879746258259
87	8.7	-0.644334241747856	-0.083923069993034
88	8.8	-0.637892734026536	-0.0774815622717142
89	8.9	-0.634027829393744	-0.0555804360192269
90	9	-0.631451226305217	-0.0542921344749629
91	9.1	-0.625009718583897	-0.0581570391077548
92	9.2	-0.618568210862577	-0.0581570391077548
93	9.3	-0.613415004685521	-0.0620219437405467
94	9.4	-0.608261798508465	-0.0645985468290746
95	9.5	-0.601820290787145	-0.0645985468290746
96	9.6	-0.59666708461009	-0.0620219437405467
97	9.7	-0.592802179977298	-0.0633102452848107
98	9.8	-0.587648973800242	-0.0671751499176025
99	9.9	-0.581207466078922	-0.0864996730815619
100	10	-0.576054259901866	-0.0968060854356736
101	10.1	-0.572189355269074	-0.0942294823471457
102	10.2	-0.567036149092019	-0.0955177838914096
103	10.3	-0.563171244459227	-0.100670990068465
104	10.4	-0.558018038282171	-0.100670990068465
105	10.5	-0.551576530560851	-0.0980943869799376
106	10.6	-0.550288229016587	-0.100670990068465
107	10.7	-0.543846721295267	-0.103247593156993
108	10.8	-0.539981816662475	-0.108400799334049
109	10.9	-0.532252007396892	-0.100670990068465
110	11	-0.529675404308364	-0.0980943869799376
111	11.1	-0.523233896587044	-0.0980943869799376
112	11.2	-0.520657293498516	-0.0993826885242015
113	11.3	-0.514215785777196	-0.0993826885242015
114	11.4	-0.510350881144404	-0.0955177838914096
115	11.5	-0.503909373423085	-0.0968060854356736
116	11.6	-0.501332770334557	-0.0968060854356736
117	11.7	-0.494891262613237	-0.0980943869799376
118	11.8	-0.492314659524709	-0.0980943869799376
119	11.9	-0.484584850259125	-0.0993826885242015
120	12	-0.480719945626333	-0.100670990068465
