Number of measurement points: 480
Sample Rate (Hz): 10
Low limit Ch0 (V): -10
Upper limit Ch0 (V): 10
Low limit Ch1 (V): -10
Upper limit Ch1 (V): 10

Index	Time[s]	Ch0[V]	Ch1[V]
0	0	0.549921289784834	-0.0195079927798361
1	0.1	0.547344686696306	-0.0195079927798361
2	0.2	0.54219148051925	-0.0195079927798361
3	0.3	0.538326575886458	-0.0195079927798361
4	0.4	0.534461671253666	-0.0195079927798361
5	0.5	0.52930846507661	-0.0195079927798361
6	0.6	0.524155258899555	-0.0195079927798361
7	0.7	0.522866957355291	-0.0195079927798361
8	0.8	0.516425449633971	-0.0195079927798361
9	0.9	0.513848846545443	-0.0207962943241
10	1	0.509983941912651	-0.0207962943241
11	1.1	0.507407338824123	-0.0207962943241
12	1.2	0.502254132647067	-0.0207962943241
13	1.3	0.499677529558539	-0.0195079927798361
14	1.4	0.494524323381484	-0.0207962943241
15	1.5	0.490659418748692	-0.0195079927798361
16	1.6	0.488082815660164	-0.0195079927798361
17	1.7	0.484217911027372	-0.0195079927798361
18	1.8	0.481641307938844	-0.0195079927798361
19	1.9	0.475199800217524	-0.0207962943241
20	2	0.472623197128996	-0.0195079927798361
21	2.1	0.468758292496204	-0.0207962943241
22	2.2	0.46746999095194	-0.0195079927798361
23	2.3	0.462316784774885	-0.0207962943241
24	2.4	0.459740181686357	-0.0207962943241
25	2.5	0.454586975509301	-0.0207962943241
26	2.6	0.450722070876509	-0.0207962943241
27	2.7	0.450722070876509	-0.0195079927798361
28	2.8	0.446857166243717	-0.0207962943241
29	2.9	0.444280563155189	-0.0195079927798361
30	3	0.439127356978133	-0.0207962943241
31	3.1	0.435262452345341	-0.0195079927798361
32	3.2	0.432685849256814	-0.0195079927798361
33	3.3	0.428820944624022	-0.0207962943241
34	3.4	0.42495603999123	-0.0195079927798361
35	3.5	0.421091135358438	-0.0207962943241
36	3.6	0.417226230725646	-0.0195079927798361
37	3.7	0.413361326092854	-0.0195079927798361
38	3.8	0.409496421460062	-0.0195079927798361
39	3.9	0.406919818371534	-0.0195079927798361
40	4	0.403054913738742	-0.0195079927798361
41	4.1	0.401766612194479	-0.0195079927798361
42	4.2	0.395325104473159	-0.0207962943241
43	4.3	0.394036802928895	-0.0195079927798361
44	4.4	0.388883596751839	-0.0195079927798361
45	4.5	0.386306993663311	-0.0195079927798361
46	4.6	0.381153787486255	-0.0195079927798361
47	4.7	0.378577184397727	-0.0195079927798361
48	4.8	0.374712279764935	-0.0195079927798361
49	4.9	0.370847375132143	-0.0195079927798361
50	5	0.366982470499352	-0.0195079927798361
51	5.1	0.36311756586656	-0.0195079927798361
52	5.2	0.359252661233768	-0.0195079927798361
53	5.3	0.355387756600976	-0.0195079927798361
54	5.4	0.351522851968184	-0.0195079927798361
55	5.5	0.348946248879656	-0.0195079927798361
56	5.6	0.345081344246864	-0.0195079927798361
57	5.7	0.341216439614072	-0.0195079927798361
58	5.8	0.337351534981281	-0.0195079927798361
59	5.9	0.332198328804225	-0.0207962943241
60	6	0.330910027259961	-0.0195079927798361
61	6.1	0.324468519538641	-0.0207962943241
62	6.2	0.323180217994377	-0.0195079927798361
63	6.3	0.318027011817321	-0.0195079927798361
64	6.4	0.315450408728793	-0.0195079927798361
65	6.5	0.311585504096001	-0.0195079927798361
66	6.6	0.30772059946321	-0.0195079927798361
67	6.7	0.303855694830418	-0.0207962943241
68	6.8	0.30127909174189	-0.0195079927798361
69	6.9	0.296125885564834	-0.0195079927798361
70	7	0.29483758402057	-0.0195079927798361
71	7.1	0.289684377843514	-0.0207962943241
72	7.2	0.285819473210722	-0.0207962943241
73	7.3	0.28195456857793	-0.0207962943241
74	7.4	0.28195456857793	-0.0195079927798361
75	7.5	0.275513060856611	-0.0195079927798361
76	7.6	0.274224759312347	-0.0195079927798361
77	7.7	0.269071553135291	-0.0207962943241
78	7.8	0.266494950046763	-0.0195079927798361
79	7.9	0.262630045413971	-0.0195079927798361
80	8	0.261341743869707	-0.0195079927798361
81	8.1	0.256188537692651	-0.0207962943241
82	8.2	0.253611934604123	-0.0195079927798361
83	8.3	0.248458728427067	-0.0207962943241
84	8.4	0.245882125338539	-0.0195079927798361
85	8.5	0.242017220705748	-0.0207962943241
86	8.6	0.23944061761722	-0.0207962943241
87	8.7	0.235575712984428	-0.0195079927798361
88	8.8	0.231710808351636	-0.0195079927798361
89	8.9	0.230422506807372	-0.0207962943241
90	9	0.225269300630316	-0.0207962943241
91	9.1	0.222692697541788	-0.0207962943241
92	9.2	0.218827792908996	-0.0207962943241
93	9.3	0.214962888276204	-0.0207962943241
94	9.4	0.211097983643413	-0.0195079927798361
95	9.5	0.208521380554885	-0.0207962943241
96	9.6	0.207233079010621	-0.0207962943241
97	9.7	0.204656475922093	-0.0195079927798361
98	9.8	0.199503269745037	-0.0195079927798361
99	9.9	0.198214968200773	-0.0195079927798361
100	10	0.194350063567981	-0.0207962943241
101	10.1	0.190485158935189	-0.0207962943241
102	10.2	0.187908555846661	-0.0207962943241
103	10.3	0.184043651213869	-0.0207962943241
104	10.4	0.180178746581078	-0.0207962943241
105	10.5	0.176313841948286	-0.022084595868364
106	10.6	0.173737238859758	-0.0207962943241
107	10.7	0.169872334226966	-0.0207962943241
108	10.8	0.168584032682702	-0.0207962943241
109	10.9	0.162142524961382	-0.022084595868364
110	11	0.159565921872854	-0.022084595868364
111	11.1	0.155701017240062	-0.0207962943241
112	11.2	0.153124414151534	-0.0207962943241
113	11.3	0.149259509518743	-0.022084595868364
114	11.4	0.145394604885951	-0.022084595868364
115	11.5	0.142818001797423	-0.0207962943241
116	11.6	0.138953097164631	-0.0195079927798361
117	11.7	0.135088192531839	-0.0207962943241
118	11.8	0.135088192531839	-0.022084595868364
119	11.9	0.129934986354783	-0.0207962943241
120	12	0.127358383266255	-0.0195079927798361
121	12.1	0.122205177089199	-0.0207962943241
122	12.2	0.119628574000672	-0.0233728974126279
123	12.3	0.11576366936788	-0.0233728974126279
124	12.4	0.111898764735088	-0.022084595868364
125	12.5	0.110610463190824	-0.0233728974126279
126	12.6	0.106745558558032	-0.0259495005011559
127	12.7	0.104168955469504	-0.0259495005011559
128	12.8	0.0990157492924482	-0.0246611989568919
129	12.9	0.0977274477481842	-0.0233728974126279
130	13	0.0938625431153923	-0.0272378020454198
131	13.1	0.0899976384826005	-0.0298144051339477
132	13.2	0.0861327338498086	-0.0259495005011559
133	13.3	0.0809795276727527	-0.022084595868364
134	13.4	0.0796912261284888	-0.0233728974126279
135	13.5	0.0771146230399609	-0.0285261035896838
136	13.6	0.0745380199514329	-0.0298144051339477
137	13.7	0.0706731153186411	-0.0272378020454198
138	13.8	0.0693848137743771	-0.022084595868364
139	13.9	0.0655199091415852	-0.022084595868364
140	14	0.0642316075973213	-0.0311027066782117
141	14.1	0.0603667029645294	-0.0414091190323234
142	14.2	0.0590784014202654	-0.0375442143995315
143	14.3	0.0565017983317375	-0.0259495005011559
144	14.4	0.0526368936989456	-0.0246611989568919
145	14.5	0.0487719890661538	-0.0465623252093792
