Number of measurement points: 4790
Sample Rate (Hz): 10
Low limit Ch0 (V): -10
Upper limit Ch0 (V): 10
Low limit Ch1 (V): -10
Upper limit Ch1 (V): 10

Index	Time[s]	Ch0[V]	Ch1[V]
0	0	-0.101959291612729	-0.927760581485927
1	0.1	-0.0362559128552675	-0.927760581485927
2	0.2	-0.0362559128552675	-0.927760581485927
3	0.3	-0.0349676113110036	-0.927760581485927
4	0.4	-0.0349676113110036	-0.926472279941663
5	0.5	-0.0349676113110036	-0.927760581485927
6	0.6	-0.0362559128552675	-0.927760581485927
7	0.7	-0.0362559128552675	-0.927760581485927
8	0.8	-0.0362559128552675	-0.927760581485927
9	0.9	-0.0349676113110036	-0.927760581485927
10	1	-0.0362559128552675	-0.927760581485927
11	1.1	-0.0349676113110036	-0.929048883030191
12	1.2	-0.0362559128552675	-0.927760581485927
13	1.3	-0.0349676113110036	-0.929048883030191
14	1.4	-0.0311027066782117	-0.929048883030191
15	1.5	-0.0272378020454198	-0.927760581485927
16	1.6	-0.0233728974126279	-0.926472279941663
17	1.7	-0.0285261035896838	-0.926472279941663
18	1.8	-0.0311027066782117	-0.925183978397399
19	1.9	-0.0336793097667396	-0.923895676853135
20	2	-0.0323910082224756	-0.923895676853135
21	2.1	-0.0259495005011559	-0.922607375308871
22	2.2	-0.0259495005011559	-0.922607375308871
23	2.3	-0.0246611989568919	-0.921319073764607
24	2.4	-0.0272378020454198	-0.921319073764607
25	2.5	-0.0285261035896838	-0.921319073764607
26	2.6	-0.0298144051339477	-0.920030772220343
27	2.7	-0.0311027066782117	-0.920030772220343
28	2.8	-0.0311027066782117	-0.920030772220343
29	2.9	-0.0285261035896838	-0.917454169131815
30	3	-0.0246611989568919	-0.916165867587551
31	3.1	-0.0259495005011559	-0.914877566043288
32	3.2	-0.0285261035896838	-0.913589264499024
33	3.3	-0.0272378020454198	-0.913589264499024
34	3.4	-0.0272378020454198	-0.91230096295476
35	3.5	-0.0246611989568919	-0.91230096295476
36	3.6	-0.0233728974126279	-0.911012661410496
37	3.7	-0.0246611989568919	-0.911012661410496
38	3.8	-0.0259495005011559	-0.911012661410496
39	3.9	-0.0272378020454198	-0.909724359866232
40	4	-0.0285261035896838	-0.908436058321968
41	4.1	-0.0272378020454198	-0.908436058321968
42	4.2	-0.0259495005011559	-0.90585945523344
43	4.3	-0.0233728974126279	-0.90585945523344
44	4.4	-0.0246611989568919	-0.904571153689176
